,keyword,count,lable,lable2,lable3,lable4
12779,Sjsksa,1,3,0,4,3
12780,프리서버,1,3,0,4,3
12781,강낭,1,3,0,4,3
12782,구련보등,1,3,0,4,3
12783,EIMAT,1,3,0,4,3
12784,kid,1,3,0,4,3
12785,ENZI,1,3,0,4,3
12786,REE,1,3,0,4,3
12787,피카,1,3,0,4,3
12788,멧정갓,1,3,0,4,3
12789,반월,1,3,0,4,3
12790,나경,1,3,0,4,3
12791,복부,1,3,0,4,3
12792,기빠,1,3,0,4,3
12793,일산,1,3,0,4,3
12794,사시미,1,3,0,4,3
12795,TEHE,1,3,0,4,3
12796,GINY,1,3,0,4,3
12797,Jerome,1,3,0,4,3
12798,잡,1,3,0,4,3
12799,GANA,1,3,0,4,3
12800,룩룩진,1,3,0,4,3
12801,역배킹,1,3,0,4,3
12802,라떼,1,3,0,4,3
12803,HAPP,1,3,0,4,3
12804,뚱간,1,3,0,4,3
12805,땅구,1,3,0,4,3
12806,kwonzz,1,3,0,4,3
12807,시기리,1,3,0,4,3
12808,놋,1,3,0,4,3
12809,쿠스,1,3,0,4,3
12810,유우,1,3,0,4,3
12811,해피엔딩,1,3,0,4,3
12812,돌,1,3,0,4,3
12813,귀신,1,3,0,4,3
12814,끈밥,1,3,0,4,3
12815,숙등,1,3,0,4,3
12816,고구마,1,3,0,4,3
12817,수연,1,3,0,4,3
12818,백호,1,3,0,4,3
12819,쭉,1,3,0,4,3
12820,비교,1,3,0,4,3
12821,킴,1,3,0,4,3
12822,미림,1,3,0,4,3
12823,잉앙옹,1,3,0,4,3
12824,덕리,1,3,0,4,3
12825,WPBakery,1,3,0,4,3
12826,EME,1,3,0,4,3
12827,drag,1,3,0,4,3
12828,돌체,1,3,0,4,3
12829,윙크,1,3,0,4,3
12830,서정,1,3,0,4,3
12831,느바믈브,1,3,0,4,3
12832,돌풍,1,3,0,4,3
12833,도시,1,3,0,4,3
12834,서울대,1,3,0,4,3
12835,부탁드립다,1,3,0,4,3
12836,woowee,1,3,0,4,3
12837,백면서생,1,3,0,4,3
12838,POWERBALLGAME,1,3,0,4,3
12839,티티티,1,3,0,4,3
12840,푸우,1,3,0,4,3
12841,이왕,1,3,0,4,3
12842,최마담,1,3,0,4,3
12843,기교,1,3,0,4,3
12844,헐레벌떡,1,3,0,4,3
12845,아니스,1,3,0,4,3
12846,짱짱,1,3,0,4,3
12847,맘마,1,3,0,4,3
12848,엽토빠,1,3,0,4,3
12849,알바생,1,3,0,4,3
12850,졍,1,3,0,4,3
12851,스삼티,1,3,0,4,3
12852,엔딩,1,3,0,4,3
12853,jue,1,3,0,4,3
12854,크다런,1,3,0,4,3
12855,돌이,1,3,0,4,3
12856,HAPPYENDING,1,3,0,4,3
12857,총총,1,3,0,4,3
12858,touches,1,3,0,4,3
12859,방망이,1,3,0,4,3
12860,즈윈,1,3,0,4,3
12861,깡패,1,3,0,4,3
12862,애리,1,3,0,4,3
12863,꽃잎,1,3,0,4,3
12864,유니,1,3,0,4,3
12865,인성,1,3,0,4,3
12866,핸섬나,1,3,0,4,3
12867,쇠고기,1,3,0,4,3
12868,인증샷,1,3,0,4,3
12869,Rongcheng,1,3,0,4,3
12870,스윙스,1,3,0,4,3
12871,프젝문,1,3,0,4,3
12872,눈살,1,3,0,4,3
12873,취안,1,3,0,4,3
12874,훠샨밍,1,3,0,4,3
12875,프러,1,3,0,4,3
12876,0000-0000,1,3,0,4,3
12877,MICROMING,1,3,0,4,3
12878,모임,1,3,0,4,3
12879,타운스,1,3,0,4,3
12880,Shakhtar,1,3,0,4,3
12881,명백한,1,3,0,4,3
12882,Es,1,3,0,4,3
12883,믈브픽,1,3,0,4,3
12884,HONEYCAM,1,3,0,4,3
12885,"1,904",1,3,0,4,3
12886,lck,1,3,0,4,3
12887,MAXIM,1,3,0,4,3
12888,SHOW,1,3,0,4,3
12889,파파,1,3,0,4,3
12890,어둠,1,3,0,4,3
12891,야파,1,3,0,4,3
12892,vdcYgiDVO,1,3,0,4,3
12893,코비나,1,3,0,4,3
12894,수용,1,3,0,4,3
12895,헤르,1,3,0,4,3
12896,지옥,1,3,0,4,3
12897,61-0000,1,3,0,4,3
12898,하지맙시,1,3,0,4,3
12899,나눔로또,1,3,0,4,3
12900,선릉로,1,3,0,4,3
12901,로또번호,1,3,0,4,3
12902,136/1000,1,3,0,4,3
12903,18/300,1,3,0,4,3
12904,8/300,1,3,0,4,3
12905,26/100,1,3,0,4,3
12906,8/1000,1,3,0,4,3
12907,7/300,1,3,0,4,3
12908,5/300,1,3,0,4,3
12909,4/300,1,3,0,4,3
12910,피파,1,3,0,4,3
12911,리자,1,3,0,4,3
12912,"2,071",1,3,0,4,3
12913,LOBBY,1,3,0,4,3
12914,11:30,1,3,0,4,3
12915,갱스터,1,3,0,4,3
12916,대치동,1,3,0,4,3
12917,상담시,1,3,0,4,3
12918,프라자,1,3,0,4,3
12919,14/300,1,3,0,4,3
12920,101/300,1,3,0,4,3
12921,시상,1,3,0,4,3
12922,PICKSTER,1,3,0,4,3
12923,QWERBALL,1,3,0,4,3
12924,난통,1,3,0,4,3
12925,SADARI,1,3,0,4,3
12926,KILL,1,3,0,4,3
12927,사디,1,3,0,4,3
12928,카페,1,3,0,4,3
12929,기병,1,3,0,4,3
12930,행성,1,3,0,4,3
12931,아님,1,3,0,4,3
12932,ANATIONION,1,3,0,4,3
12933,0시,1,3,0,4,3
12934,BUP,1,3,0,4,3
12935,"500,000만",1,3,0,4,3
12936,KYOCHON,1,3,0,4,3
12937,knologi,1,3,0,4,3
12938,1~3등,1,3,0,4,3
12939,FECTII,1,3,0,4,3
12940,붕어빵,1,3,0,4,3
12941,HONEY,1,3,0,4,3
12942,용문,1,3,0,4,3
12943,Verreshing,1,3,0,4,3
12944,freshing,1,3,0,4,3
12945,shing,1,3,0,4,3
12946,Imps,1,3,0,4,3
12947,Wreshing,1,3,0,4,3
12948,thg,1,3,0,4,3
12949,BVINENES,1,3,0,4,3
12950,panchnet,1,3,0,4,3
12951,panchet,1,3,0,4,3
12952,panch,1,3,0,4,3
12953,일본야구,1,3,0,4,3
12954,parchet,1,3,0,4,3
12955,richnet,1,3,0,4,3
12956,Thuset,1,3,0,4,3
12957,panghrei,1,3,0,4,3
12958,배경음,1,3,0,4,3
12959,HELPDESK,1,3,0,4,3
12960,wreshing,1,3,0,4,3
12961,reshing,1,3,0,4,3
12962,Nefreshing,1,3,0,4,3
12963,"4,644,092",1,3,0,4,3
12964,쫄아,1,3,0,4,3
12965,시발,1,3,0,4,3
12966,쉐이,1,3,0,4,3
12967,안됩니,1,3,0,4,3
12968,Kobe,1,3,0,4,3
12969,bryant,1,3,0,4,3
12970,좆,1,3,0,4,3
12971,흥국생명,1,3,0,4,3
12972,"1,384",1,3,0,4,3
12973,"1,385",1,3,0,4,3
12974,"4,644,093",1,3,0,4,3
12975,짝꿍,1,3,0,4,3
12976,인상,1,3,0,4,3
12977,아버지,1,3,0,4,3
12978,어머니,1,3,0,4,3
12979,Uplifting,1,3,0,4,3
12980,그룹채팅,1,3,0,4,3
12981,전자복권,1,3,0,4,3
12982,프젝,1,3,0,4,3
12983,XPtFKTVkY,1,3,0,4,3
12984,쳉스토호바,1,3,0,4,3
12985,준비물,1,3,0,4,3
12986,라쿠프,1,3,0,4,3
12987,학생,1,3,0,4,3
12988,할머니,1,3,0,4,3
12989,열흘,1,3,0,4,3
12990,15:7,1,3,0,4,3
12991,정략,1,3,0,4,3
12992,귀여운데,1,3,0,4,3
12993,결혼,1,3,0,4,3
12994,pmca,1,3,0,4,3
12995,ARBE,1,3,0,4,3
12996,맘,1,3,0,4,3
12997,댕댕,1,3,0,4,3
12998,Vis,1,3,0,4,3
12999,직장,1,3,0,4,3
13000,예쁜,1,3,0,4,3
13001,15:9,1,3,0,4,3
13002,석기,1,3,0,4,3
13003,셀프,1,3,0,4,3
13004,개선,1,3,0,4,3
13005,백금,1,3,0,4,3
13006,@rambo119,1,3,0,4,3
13007,종합소득세,1,3,0,4,3
13008,메뉴얼,1,3,0,4,3
13009,STV,1,3,0,4,3
13010,헤어지자,1,3,0,4,3
13011,Email,1,3,0,4,3
13012,THIRN,1,3,0,4,3
13013,3년,1,3,0,4,3
13014,rambo,1,3,0,4,3
13015,"3,120,000",1,3,0,4,3
13016,화장,1,3,0,4,3
13017,빨,1,3,0,4,3
13018,dm,1,3,0,4,3
13019,MBT,1,3,0,4,3
13020,청담,1,3,0,4,3
13021,12:22,1,3,0,4,3
13022,감투,1,3,0,4,3
13023,노랑,1,3,0,4,3
13024,뭉치,1,3,0,4,3
13025,타짜웅,1,3,0,4,3
13026,쿡바,1,3,0,4,3
13027,들통,1,3,0,4,3
13028,킴싸장,1,3,0,4,3
13029,출발,1,3,0,4,3
13030,다방,1,3,0,4,3
13031,벌티,1,3,0,4,3
13032,FIELD,1,3,0,4,3
13033,철모,1,3,0,4,3
13034,CENTURYLINK,1,3,0,4,3
13035,WAWILO,1,3,0,4,3
13036,마그마,1,3,0,4,3
13037,묵자,1,3,0,4,3
13038,순천,1,3,0,4,3
13039,녕,1,3,0,4,3
13040,달구,1,3,0,4,3
13041,"3,299,913.08",1,3,0,4,3
13042,ETA,1,3,0,4,3
13043,DEVELOPMENT,1,3,0,4,3
13044,미라클,1,3,0,4,3
13045,복은,1,3,0,4,3
13046,뱅뱅,1,3,0,4,3
13047,Stakeholders,1,3,0,4,3
13048,meeting,1,3,0,4,3
13049,계룡산,1,3,0,4,3
13050,뮤지션,1,3,0,4,3
13051,해동성국,1,3,0,4,3
13052,벳월,1,3,0,4,3
13053,좀좀좀,1,3,0,4,3
13054,calls,1,3,0,4,3
13055,SODA,1,3,0,4,3
13056,RESPONSITY,1,3,0,4,3
13057,Faker,1,3,0,4,3
13058,CALENCIAL,1,3,0,4,3
13059,궁디,1,3,0,4,3
13060,PEAMPLER,1,3,0,4,3
13061,TUTUR,1,3,0,4,3
13062,1:27,1,3,0,4,3
13063,서울시,1,3,0,4,3
13064,꺄르겟겟,1,3,0,4,3
13065,꽃미남,1,3,0,4,3
13066,금손똥손,1,3,0,4,3
13067,PLAN,1,3,0,4,3
13068,호날두,1,3,0,4,3
13069,복숭아,1,3,0,4,3
13070,1:19,1,3,0,4,3
13071,동봉,1,3,0,4,3
13072,싱그러운,1,3,0,4,3
13073,권떡문,1,3,0,4,3
13074,간신,1,3,0,4,3
13075,Fleshka,1,3,0,4,3
13076,똥손,1,3,0,4,3
13077,안영,1,3,0,4,3
13078,휴무,1,3,0,4,3
13079,엽,1,3,0,4,3
13080,지겹다,1,3,0,4,3
13081,과음,1,3,0,4,3
13082,MOMPA,1,3,0,4,3
13083,온도,1,3,0,4,3
13084,zergrevolt,1,3,0,4,3
13085,KAAMPLAR,1,3,0,4,3
13086,cobra,1,3,0,4,3
13087,핵,1,3,0,4,3
13088,발렌타인,1,3,0,4,3
13089,실바,1,3,0,4,3
13090,조양,1,3,0,4,3
13091,레놀라,1,3,0,4,3
13092,준발,1,3,0,4,3
13093,깝,1,3,0,4,3
13094,바두기,1,3,0,4,3
13095,mickey,1,3,0,4,3
13096,dofs,1,3,0,4,3
13097,1:18,1,3,0,4,3
13098,농축,1,3,0,4,3
13099,몽땅,1,3,0,4,3
13100,THA,1,3,0,4,3
13101,크레스포,1,3,0,4,3
13102,AB,1,3,0,4,3
13103,효,1,3,0,4,3
13104,LIC,1,3,0,4,3
13105,도크,1,3,0,4,3
13106,야바위,1,3,0,4,3
13107,반올림,1,3,0,4,3
13108,"1,900,000",1,3,0,4,3
13109,확보,1,3,0,4,3
13110,잔트가르,1,3,0,4,3
13111,@efvvip,1,3,0,4,3
13112,미흡한,1,3,0,4,3
13113,14:13,1,3,0,4,3
13114,퀄리티,1,3,0,4,3
13115,ADCABA,1,3,0,4,3
13116,그렇게,1,3,0,4,3
13117,Lugleo,1,3,0,4,3
13118,Teen,1,3,0,4,3
13119,뚜또링,1,3,0,4,3
13120,화이팅,1,3,0,4,3
13121,DOUT,1,3,0,4,3
13122,Sponsor,1,3,0,4,3
13123,지난,1,3,0,4,3
13124,결장,1,3,0,4,3
13125,희진,1,3,0,4,3
13126,시판,1,3,0,4,3
13127,101-88,1,3,0,4,3
13128,정석,1,3,0,4,3
13129,자료,1,3,0,4,3
13130,대표자,1,3,0,4,3
13131,aff,1,3,0,4,3
13132,레일로드,1,3,0,4,3
13133,중리,1,3,0,4,3
13134,방게,1,3,0,4,3
13135,SHOWTV,1,3,0,4,3
13136,샬,1,3,0,4,3
13137,오로라,1,3,0,4,3
13138,Lotto,1,3,0,4,3
13139,뚜벅,1,3,0,4,3
13140,12:58,1,3,0,4,3
13141,필라멘트,1,3,0,4,3
13142,럽,1,3,0,4,3
13143,translucent,1,3,0,4,3
13144,ADCABG,1,3,0,4,3
13145,13:54,1,3,0,4,3
13146,Chartered,1,3,0,4,3
13147,Jeep,1,3,0,4,3
13148,14:10,1,3,0,4,3
13149,dard,1,3,0,4,3
13150,nel,1,3,0,4,3
13151,난이,1,3,0,4,3
13152,병장,1,3,0,4,3
13153,함수,1,3,0,4,3
13154,yyy,1,3,0,4,3
13155,10.4%,1,3,0,4,3
13156,15:24,1,3,0,4,3
13157,Yelich,1,3,0,4,3
13158,냥,1,3,0,4,3
13159,파스쿠치,1,3,0,4,3
13160,TEREPLAY,1,3,0,4,3
13161,주발,1,3,0,4,3
13162,엔야,1,3,0,4,3
13163,노랭,1,3,0,4,3
13164,취댄,1,3,0,4,3
13165,응룡,1,3,0,4,3
13166,딸기,1,3,0,4,3
13167,총알,1,3,0,4,3
13168,14:01,1,3,0,4,3
13169,gkmz,1,3,0,4,3
13170,부처님,1,3,0,4,3
13171,땅재덕,1,3,0,4,3
13172,슬램덩크,1,3,0,4,3
13173,이래오라,1,3,0,4,3
13174,활소,1,3,0,4,3
13175,빠른시,1,3,0,4,3
13176,Fi,1,3,0,4,3
13177,병따개,1,3,0,4,3
13178,희망,1,3,0,4,3
13179,RUSSIA,1,3,0,4,3
13180,김또깡,1,3,0,4,3
13181,8만원,1,3,0,4,3
13182,팔레,1,3,0,4,3
13183,CARLWHIZZER,1,3,0,4,3
13184,38분,1,3,0,4,3
13185,1599-6239,1,3,0,4,3
13186,animate,1,3,0,4,3
13187,hand,1,3,0,4,3
13188,when,1,3,0,4,3
13189,Alchemist,1,3,0,4,3
13190,59:04,1,3,0,4,3
13191,Grown,1,3,0,4,3
13192,Bathrooms,1,3,0,4,3
13193,wpb,1,3,0,4,3
13194,wash,1,3,0,4,3
13195,WordPress,1,3,0,4,3
13196,QogZRCarW,1,3,0,4,3
13197,UnhKbqmGeyifruWJrRE,1,3,0,4,3
13198,fREyjlzo,1,3,0,4,3
13199,"2,610,000",1,3,0,4,3
13200,Quality,1,3,0,4,3
13201,코로나,1,3,0,4,3
13202,"4,770,000",1,3,0,4,3
13203,Sleep,1,3,0,4,3
13204,epicentre,1,3,0,4,3
13205,bath,1,3,0,4,3
13206,멀티플랫폼,1,3,0,4,3
13207,"5,790,000",1,3,0,4,3
13208,opacity,1,3,0,4,3
13209,데뷔,1,3,0,4,3
13210,"2,320,000",1,3,0,4,3
13211,visible,1,3,0,4,3
13212,Splendors,1,3,0,4,3
13213,Hour,1,3,0,4,3
13214,Film,1,3,0,4,3
13215,"4,100,000",1,3,0,4,3
13216,djaak,1,3,0,4,3
13217,Scenery,1,3,0,4,3
13218,almost,1,3,0,4,3
13219,Earth,1,3,0,4,3
13220,8:01,1,3,0,4,3
13221,14:27,1,3,0,4,3
13222,Beach,1,3,0,4,3
13223,sleeping,1,3,0,4,3
13224,Softest,1,3,0,4,3
13225,floors,1,3,0,4,3
13226,"10,260,000",1,3,0,4,3
13227,nulla,1,3,0,4,3
13228,walls,1,3,0,4,3
13229,nec,1,3,0,4,3
13230,finest,1,3,0,4,3
13231,Tropics,1,3,0,4,3
13232,Sed,1,3,0,4,3
13233,Wave,1,3,0,4,3
13234,Sleeping,1,3,0,4,3
13235,Yoga,1,3,0,4,3
13236,3:01,1,3,0,4,3
13237,auctor,1,3,0,4,3
13238,12:16,1,3,0,4,3
13239,Unbelievable,1,3,0,4,3
13240,Second,1,3,0,4,3
13241,1:01,1,3,0,4,3
13242,eu,1,3,0,4,3
13243,Aliquam,1,3,0,4,3
13244,singles,1,3,0,4,3
13245,Awesome,1,3,0,4,3
13246,rlf,1,3,0,4,3
13247,Mercantile,1,3,0,4,3
13248,Aenean,1,3,0,4,3
13249,Hale,1,3,0,4,3
13250,posuere,1,3,0,4,3
13251,linen,1,3,0,4,3
13252,luxury,1,3,0,4,3
13253,pretium,1,3,0,4,3
13254,turpis,1,3,0,4,3
13255,"1,620,000",1,3,0,4,3
13256,towels,1,3,0,4,3
13257,washed,1,3,0,4,3
13258,wall,1,3,0,4,3
13259,dnr,1,3,0,4,3
13260,LoungeV,1,3,0,4,3
13261,Films,1,3,0,4,3
13262,Make,1,3,0,4,3
13263,Booking,1,3,0,4,3
13264,개국,1,3,0,4,3
13265,Beauty,1,3,0,4,3
13266,"168,123,313.81",1,3,0,4,3
13267,There,1,3,0,4,3
13268,stocked,1,3,0,4,3
13269,kkjj,1,3,0,4,3
13270,Carp,1,3,0,4,3
13271,Drone,1,3,0,4,3
13272,Toyo,1,3,0,4,3
13273,Atom,1,3,0,4,3
13274,"2,750,000",1,3,0,4,3
13275,Hiroshima,1,3,0,4,3
13276,15:13,1,3,0,4,3
13277,"6,670,000",1,3,0,4,3
13278,차후,1,3,0,4,3
13279,호나우지뉴,1,3,0,4,3
13280,재소,1,3,0,4,3
13281,단판,1,3,0,4,3
13282,사태,1,3,0,4,3
13283,발라,1,3,0,4,3
13284,Nature,1,3,0,4,3
13285,"927,930,000",1,3,0,4,3
13286,NIOS,1,3,0,4,3
13287,겨울,1,3,0,4,3
13288,Rare,1,3,0,4,3
13289,전례,1,3,0,4,3
13290,NEWS,1,3,0,4,3
13291,Footage,1,3,0,4,3
13292,14:18,1,3,0,4,3
13293,Mette,1,3,0,4,3
13294,동해,1,3,0,4,3
13295,EASTSEA,1,3,0,4,3
13296,lj,1,3,0,4,3
13297,"17,520,000",1,3,0,4,3
13298,SBTech,1,3,0,4,3
13299,PRODUCT,1,3,0,4,3
13300,eastsea,1,3,0,4,3
13301,선사,1,3,0,4,3
13302,queen,1,3,0,4,3
13303,dnwkd,1,3,0,4,3
13304,bed,1,3,0,4,3
13305,bedroom,1,3,0,4,3
13306,System,1,3,0,4,3
13307,Europian,1,3,0,4,3
13308,Ditmer,1,3,0,4,3
13309,14:21,1,3,0,4,3
13310,east,1,3,0,4,3
13311,CHEMT,1,3,0,4,3
13312,선수단,1,3,0,4,3
13313,Beautiful,1,3,0,4,3
13314,Places,1,3,0,4,3
13315,경견,1,3,0,4,3
13316,silv,1,3,0,4,3
13317,Incredible,1,3,0,4,3
13318,CHEMI,1,3,0,4,3
13319,Patagonia,1,3,0,4,3
13320,sea,1,3,0,4,3
13321,fps,1,3,0,4,3
13322,Chunichi,1,3,0,4,3
13323,Organic,1,3,0,4,3
13324,애니메이션,1,3,0,4,3
13325,3:28,1,3,0,4,3
13326,Eastsea,1,3,0,4,3
13327,Andes,1,3,0,4,3
13328,white,1,3,0,4,3
13329,Browse,1,3,0,4,3
13330,months,1,3,0,4,3
13331,doors,1,3,0,4,3
13332,living,1,3,0,4,3
13333,outdoor,1,3,0,4,3
13334,tellus,1,3,0,4,3
13335,indoor,1,3,0,4,3
13336,designer,1,3,0,4,3
13337,warmer,1,3,0,4,3
13338,suscipit,1,3,0,4,3
13339,afternoon,1,3,0,4,3
13340,whole,1,3,0,4,3
13341,drink,1,3,0,4,3
13342,stay,1,3,0,4,3
13343,invite,1,3,0,4,3
13344,sofas,1,3,0,4,3
13345,facing,1,3,0,4,3
13346,summer,1,3,0,4,3
13347,winter,1,3,0,4,3
13348,comfortable,1,3,0,4,3
13349,Scandinavian,1,3,0,4,3
13350,great,1,3,0,4,3
13351,shortage,1,3,0,4,3
13352,round,1,3,0,4,3
13353,year,1,3,0,4,3
13354,degrees,1,3,0,4,3
13355,conditioning,1,3,0,4,3
13356,garden,1,3,0,4,3
13357,iconic,1,3,0,4,3
13358,cycle,1,3,0,4,3
13359,reverse,1,3,0,4,3
13360,cold,1,3,0,4,3
13361,hot,1,3,0,4,3
13362,impressed,1,3,0,4,3
13363,fire,1,3,0,4,3
13364,Cozy,1,3,0,4,3
13365,contemporary,1,3,0,4,3
13366,Kia,1,3,0,4,3
13367,Chiba,1,3,0,4,3
13368,Marines,1,3,0,4,3
13369,Saitama,1,3,0,4,3
13370,Seibu,1,3,0,4,3
13371,Doosan,1,3,0,4,3
13372,Bears,1,3,0,4,3
13373,2018년,1,3,0,4,3
13374,Baystars,1,3,0,4,3
13375,베르너,1,3,0,4,3
13376,retreat,1,3,0,4,3
13377,luxurious,1,3,0,4,3
13378,Kiwoom,1,3,0,4,3
13379,Heroes,1,3,0,4,3
13380,타로,1,3,0,4,3
13381,Hanshin,1,3,0,4,3
13382,weekend,1,3,0,4,3
13383,blended,1,3,0,4,3
13384,tradition,1,3,0,4,3
13385,feature,1,3,0,4,3
13386,functional,1,3,0,4,3
13387,beautifully,1,3,0,4,3
13388,quality,1,3,0,4,3
13389,Scandi,1,3,0,4,3
13390,cool,1,3,0,4,3
13391,INCHEON,1,3,0,4,3
13392,Accomodation,1,3,0,4,3
13393,AIR,1,3,0,4,3
13394,JUMBOS,1,3,0,4,3
13395,SEONGNAM,1,3,0,4,3
13396,SANGMU,1,3,0,4,3
13397,SHINHYUP,1,3,0,4,3
13398,Yokohama,1,3,0,4,3
13399,FARMTI,1,3,0,4,3
13400,food,1,3,0,4,3
13401,bedrooms,1,3,0,4,3
13402,언론,1,3,0,4,3
13403,Lapse,1,3,0,4,3
13404,Stock,1,3,0,4,3
13405,"367,622",1,3,0,4,3
13406,vinegar,1,3,0,4,3
13407,Norton,1,3,0,4,3
13408,view,1,3,0,4,3
13409,Balsamic,1,3,0,4,3
13410,"11,628,535",1,3,0,4,3
13411,Oil,1,3,0,4,3
13412,Olive,1,3,0,4,3
13413,Amusement,1,3,0,4,3
13414,Philippine,1,3,0,4,3
13415,local,1,3,0,4,3
13416,including,1,3,0,4,3
13417,Sunset,1,3,0,4,3
13418,mcdonals,1,3,0,4,3
13419,배팅업계,1,3,0,4,3
13420,Mauris,1,3,0,4,3
13421,spacious,1,3,0,4,3
13422,three,1,3,0,4,3
13423,Mountains,1,3,0,4,3
13424,7:01,1,3,0,4,3
13425,massa,1,3,0,4,3
13426,cursus,1,3,0,4,3
13427,qPdak,1,3,0,4,3
13428,감옥,1,3,0,4,3
13429,ctwLUhsuJZyTUdCNRkJlzKR,1,3,0,4,3
13430,CB,1,3,0,4,3
13431,jRj,1,3,0,4,3
13432,매체,1,3,0,4,3
13433,공격수,1,3,0,4,3
13434,Nespresso,1,3,0,4,3
13435,essentials,1,3,0,4,3
13436,MYMAX,1,3,0,4,3
13437,within,1,3,0,4,3
13438,카리,1,3,0,4,3
13439,WOORICARD,1,3,0,4,3
13440,WIBEE,1,3,0,4,3
13441,GUMI,1,3,0,4,3
13442,STARS,1,3,0,4,3
13443,INSURANCE,1,3,0,4,3
13444,GREATERS,1,3,0,4,3
13445,whip,1,3,0,4,3
13446,브렌,1,3,0,4,3
13447,homemade,1,3,0,4,3
13448,prefer,1,3,0,4,3
13449,oasis,1,3,0,4,3
13450,distance,1,3,0,4,3
13451,Read,1,3,0,4,3
13452,walking,1,3,0,4,3
13453,feast,1,3,0,4,3
13454,샤키리,1,3,0,4,3
13455,Front,1,3,0,4,3
13456,ceramics,1,3,0,4,3
13457,pantry,1,3,0,4,3
13458,preview,1,3,0,4,3
13459,01일,1,3,0,4,3
13460,also,1,3,0,4,3
13461,cutlery,1,3,0,4,3
13462,타깃,1,3,0,4,3
13463,있어요,1,3,0,4,3
13464,sparkling,1,3,0,4,3
13465,기여,1,3,0,4,3
13466,11-2,1,3,0,4,3
13467,appliances,1,3,0,4,3
13468,양성,1,3,0,4,3
13469,홍보팀,1,3,0,4,3
13470,kitchen,1,3,0,4,3
13471,Ca,1,3,0,4,3
13472,마무리,1,3,0,4,3
13473,2017-34,1,3,0,4,3
13474,copy,1,3,0,4,3
13475,Itf,1,3,0,4,3
13476,캐럿,1,3,0,4,3
13477,뿌리,1,3,0,4,3
13478,WOI,1,3,0,4,3
13479,Uefa,1,3,0,4,3
13480,비크릿,1,3,0,4,3
13481,갯,1,3,0,4,3
13482,SIOITH,1,3,0,4,3
13483,릿,1,3,0,4,3
13484,16:25,1,3,0,4,3
13485,비크,1,3,0,4,3
13486,SECRET,1,3,0,4,3
13487,AtavAC,1,3,0,4,3
13488,lnZCz,1,3,0,4,3
13489,"69,150,000원",1,3,0,4,3
13490,IOAT,1,3,0,4,3
13491,ouSZPikDqaWfY,1,3,0,4,3
13492,백,1,3,0,4,3
13493,국내외,1,3,0,4,3
13494,1544-4469,1,3,0,4,3
13495,PJ,1,3,0,4,3
13496,통키,1,3,0,4,3
13497,피부암,1,3,0,4,3
13498,bdd,1,3,0,4,3
13499,떼쟁,1,3,0,4,3
13500,ADCAAF,1,3,0,4,3
13501,숙희,1,3,0,4,3
13502,INDIP,1,3,0,4,3
13503,bfe,1,3,0,4,3
13504,성공했으며,1,3,0,4,3
13505,도신,1,3,0,4,3
13506,전생,1,3,0,4,3
13507,sUua,1,3,0,4,3
13508,veABw,1,3,0,4,3
13509,betsport,1,3,0,4,3
13510,UNSERENA,1,3,0,4,3
13511,14:48,1,3,0,4,3
13512,ENTER,1,3,0,4,3
13513,ARLINGTON,1,3,0,4,3
13514,02:46,1,3,0,4,3
13515,BALLPARK,1,3,0,4,3
13516,RANGERS,1,3,0,4,3
13517,oyunlari,1,3,0,4,3
13518,SLASH,1,3,0,4,3
13519,반박,1,3,0,4,3
13520,Jojobel,1,3,0,4,3
13521,today,1,3,0,4,3
13522,Alps,1,3,0,4,3
13523,wotp,1,3,0,4,3
13524,판정,1,3,0,4,3
13525,TERSANERS,1,3,0,4,3
13526,격리,1,3,0,4,3
13527,jungho,1,3,0,4,3
13528,나폴리,1,3,0,4,3
13529,edcd,1,3,0,4,3
13530,doingg,1,3,0,4,3
13531,ytlove,1,3,0,4,3
13532,PWD,1,3,0,4,3
13533,강대국,1,3,0,4,3
13534,벤피카,1,3,0,4,3
13535,15:45,1,3,0,4,3
13536,Moc,1,3,0,4,3
13537,WOJSIOITH,1,3,0,4,3
13538,박차,1,3,0,4,3
13539,teles,1,3,0,4,3
13540,보강,1,3,0,4,3
13541,STRE,1,3,0,4,3
13542,BALLI,1,3,0,4,3
13543,티모,1,3,0,4,3
13544,BETSPORTS,1,3,0,4,3
13545,GAMINO,1,3,0,4,3
13546,킴싸,1,3,0,4,3
13547,계룡,1,3,0,4,3
13548,레쓰,1,3,0,4,3
13549,도깨,1,3,0,4,3
13550,구련,1,3,0,4,3
13551,helpdesk,1,3,0,4,3
13552,깝시,1,3,0,4,3
13553,구로,1,3,0,4,3
13554,테라,1,3,0,4,3
13555,구루,1,3,0,4,3
13556,BADUGI,1,3,0,4,3
13557,프렌,1,3,0,4,3
13558,이웃집,1,3,0,4,3
13559,장군,1,3,0,4,3
13560,44분,1,3,0,4,3
13561,Sn,1,3,0,4,3
13562,청소,1,3,0,4,3
13563,26분,1,3,0,4,3
13564,요미,1,3,0,4,3
13565,정직한,1,3,0,4,3
13566,171115-002,1,3,0,4,3
13567,제명,1,3,0,4,3
13568,도깨비,1,3,0,4,3
13569,워니,1,3,0,4,3
13570,texas,1,3,0,4,3
13571,holdem,1,3,0,4,3
13572,badugi,1,3,0,4,3
13573,밥,1,3,0,4,3
13574,감자,1,3,0,4,3
13575,구리,1,3,0,4,3
13576,제주도,1,3,0,4,3
